date,total_deposits_t,weighted_retention_rate,cohort,total_deposits,week_1_retention,week_2_retention,week_3_retention,week_4_retention,week_5_retention,week_6_retention,week_7_retention,week_8_retention,week_9_retention,week_10_retention,week_11_retention,week_12_retention
February 03 2025,9.422921279346302e+06,0.5486557438242655,2025-02-03 00:00:00.000 UTC,9.422921279346302e+06,0.9942782149884912,0.9344961168831422,0.8194146803958634,0.6949017320552506,0.5963975861888545,0.6077997086885718,0.5983637810193069,0.5566098687542791,0.492749451074779,0.4933418405534983,0.46394879160255886,0.41268456892067645
January 27 2025,5.3291843293315485e+07,0.8407710797390059,2025-01-27 00:00:00.000 UTC,5.3291843293315485e+07,0.9496093828994714,0.9357663592119583,0.9476036176208046,0.8941169344445641,0.8724485320618741,0.8314837500668952,0.8511234687385983,0.8532583777957625,0.839688271008699,0.8134646411158306,0.7893602493005886,0.8191536225740255
January 20 2025,9.78431088915778e+07,0.7203200078775328,2025-01-20 00:00:00.000 UTC,9.78431088915778e+07,0.9617182883325451,0.8788721152090415,0.8721701661033576,0.8821894544058515,0.8119442584685485,0.7706883122684303,0.7102914763629191,0.7341010833624604,0.7097438507157107,0.6830895022096575,0.6298653244187051,0.6370351137688565
January 13 2025,5.52939468460673e+07,0.6697176837004047,2025-01-13 00:00:00.000 UTC,5.52939468460673e+07,0.9764662351680334,0.934201146196911,0.8388468097434604,0.8290762273311336,0.8451348558641841,0.7580411460710994,0.6985682963219252,0.6301956118297135,0.6584700649762517,0.6178449392131496,0.5833138530130129,0.5278057481512658
January 06 2025,1.4575016773965153e+08,0.8121780786599889,2025-01-06 00:00:00.000 UTC,1.4575016773965153e+08,0.9934383623825488,0.9921048294739312,0.972677318768017,0.9014355358377067,0.8966182972497497,0.908737791884087,0.8388422979336912,0.8036271158403778,0.7474849328680147,0.7662270384150798,0.7665973722526548,0.7324859074949644
December 30 2024,2.1226009889819917e+08,0.8411107611059586,2024-12-30 00:00:00.000 UTC,2.1226009889819917e+08,0.9761562075115308,0.9761595537491604,0.9748344749002272,0.9572425371041863,0.8763569771298092,0.8659953128046616,0.9203485163407399,0.8370560500651186,0.8191759527516018,0.7387257933902635,0.8003161983989447,0.803727167474909
December 23 2024,6.265863712185153e+06,0.5105545945178441,2024-12-23 00:00:00.000 UTC,6.265863712185153e+06,0.9924224546276277,0.8862021409466578,0.7685708200353245,0.5413727391012533,0.505811929465057,0.4572259640715379,0.5999869520627857,0.6031369493358286,0.4761269507122265,0.44850215624067374,0.41070483569335375,0.41682426808630013
December 16 2024,8.287642983399552e+06,0.5515492230916398,2024-12-16 00:00:00.000 UTC,8.287642983399552e+06,0.9364723881168089,0.8583206266397745,0.8637008191783367,0.8605161731752033,0.8588781320664797,0.7606814847686298,0.6014266171106986,0.4979188764526389,0.49088222229911654,0.4283686522190271,0.39399154591413815,0.3539340151031413
December 09 2024,3.217654206134883e+06,0.7657163590504948,2024-12-09 00:00:00.000 UTC,3.217654206134883e+06,0.9337164712254692,0.8633119984233313,0.8853463510201751,0.9125086745157553,0.9042541803899977,0.9045864969703609,0.8901376088920666,0.8342127742688957,0.7600597900617487,0.6964473038027615,0.6481829355814714,0.5809152505496337
December 02 2024,6.977960598054104e+06,0.6749070021699763,2024-12-02 00:00:00.000 UTC,6.977960598054104e+06,0.9762823585257526,0.8241801176349509,0.7888906625766413,0.7769956467828123,0.7564138855376449,0.7393774616708578,0.7377423064516924,0.7070837785873445,0.6283637446199314,0.622265319071952,0.6295700402220431,0.5584209245238309
