day,block_day,daily_apr,apr_padding_high,avg_7day_apr,avg_30day_apr,apr_padding_low,all_time_apr,oracle_rate,dex_rate,pad_high,nav_ratio,constant_one,pad_low,premium_or_discount,premium_or_discount_perc,premium_or_discount_bips,avg_7day_apr_cnt,avg_30day_apr_cnt,premium_or_discount_perc_cnt,buffer_eth,pending_withdrawals,cum_withdraw,cum_deposit,cum_netflow,withdraw,deposit,daily_netflow,withdrawers,depositors,first_time_deposits,repeat_deposits,first_time_depositors,repeat_depositors
2025-06-26 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,54857.33012992904,38401.9464429136,-2.964043035201312e+06,5.644698559037563e+06,2.6806555238362495e+06,-4800.778653095967,4393.41068595683,-407.36796713913645,23,35,4045.783299430186,347.6273865266437,16,19
2025-06-25 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,55287.11284327399,40832.85559764793,-2.959242256548216e+06,5.640305148351607e+06,2.6810628918033885e+06,-669.3829846275087,1786.3889080896838,1117.0059234621751,19,28,1562.2217354343202,224.16717265536354,17,11
2025-06-24 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,48104.33395324791,41425.8161296327,-2.9585728735635886e+06,5.638518759443517e+06,2.6799458858799264e+06,-7607.986738133277,2469.9915268157333,-5137.995211317544,33,37,153.7331077681696,2316.2584190475636,16,21
2025-06-23 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,55412.41346525179,41094.499545791165,-2.9509648868254554e+06,5.636048767916701e+06,2.685083881091244e+06,-2575.7533172253225,2659.2714800143885,83.51816278906608,38,21,420.14704002243366,2239.124439991955,7,14
2025-06-22 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,55641.68093547056,37591.15154036963,-2.94838913350823e+06,5.633389496436686e+06,2.6850003629284548e+06,-10334.72360901696,413.65299502438035,-9921.07061399258,32,33,35.23592443874823,378.417070585632,10,23
2025-06-21 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,65824.35828884585,31992.624892523618,-2.9380544098992134e+06,5.632975843441661e+06,2.694921433542447e+06,-2313.5285157063845,1127.4802888014535,-1186.048226904931,41,37,298.55521884560363,828.9250699558497,17,20
2025-06-20 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,67054.0844753103,32010.154266298305,-2.935740881383507e+06,5.63184836315286e+06,2.696107481769352e+06,-6224.968072173025,2820.918887442726,-3404.0491847302987,30,24,231.1757786113587,2589.743108831367,4,20
2025-06-19 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,71411.13099262532,35536.72511612829,-2.929515913311334e+06,5.629027444265417e+06,2.6995115309540825e+06,-7277.680665854516,3027.196500450632,-4250.484165403884,38,31,1299.940665489392,1727.25583496124,12,19
2025-06-18 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,75983.67635805879,32940.9003671121,-2.9222382326454795e+06,5.626000247764966e+06,2.7037620151194865e+06,-222.94640791071993,4094.821940237133,3871.875532326413,44,38,442.4036898861842,3652.4182503509483,24,14
2025-06-17 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,74986.69891867491,33027.31117781571,-2.9220152862375686e+06,5.62190542582473e+06,2.69989013958716e+06,-5204.421469261236,1500.7605951263815,-3703.6608741348546,39,48,1192.573225926618,308.18736919976374,21,27
2025-06-16 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,88224.03564907564,26407.67725405906,-2.916810864768307e+06,5.620404665229604e+06,2.703593800461295e+06,-1968.6484954589225,20709.625689929686,18740.977194470765,67,42,5512.865081874485,15196.7606080552,17,25
2025-06-15 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,65216.95106903289,26561.225845918976,-2.914842216272848e+06,5.599695039539674e+06,2.6848528232668242e+06,-549.329281692376,65.78591718806292,-483.54336450431305,49,33,24.12648845658799,41.65942873147495,14,19
2025-06-14 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,65895.46459608778,27053.031019025733,-2.914292886991156e+06,5.599629253622486e+06,2.6853363666313286e+06,-4668.871459154016,108.89233279922183,-4559.979126354794,57,36,35.860287682866456,73.03204511635538,18,18
2025-06-13 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,70593.18495697141,26592.237625135596,-2.909624015532002e+06,5.599520361289687e+06,2.6898963457576833e+06,-346.710931400108,866.0771366971003,519.3662052969923,35,38,347.1171311485011,518.9600055485992,15,23
2025-06-12 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,70403.00567606051,26426.697958504355,-2.9092773046006016e+06,5.59865428415299e+06,2.6893769795523863e+06,-14030.090937368626,1418.9170884910636,-12611.173848877563,49,32,1383.634470891133,35.282617599930475,18,14
2025-06-11 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,84278.62059210094,33785.83256792363,-2.895247213663233e+06,5.597235367064499e+06,2.701988153401264e+06,-459.03100016106146,9234.753571421646,8775.722571260585,51,38,7296.342440144547,1938.4111312770983,17,21
2025-06-10 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,76682.04412345095,34092.347365747024,-2.894788182663072e+06,5.588000613493077e+06,2.693212430830003e+06,-5164.0962105242215,9766.175664332575,4602.079453808354,46,26,898.0048879623172,8868.170776370258,8,18
2025-06-09 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,80375.82403533431,34275.48347219405,-2.8896240864525475e+06,5.578234437828745e+06,2.688610351376195e+06,-6309.81847301069,4783.60262647693,-1526.2158465337598,40,34,368.6409367671896,4414.96168970974,17,17
2025-06-08 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,111984.64158668889,34911.68434362597,-2.8833142679795367e+06,5.573450835202267e+06,2.690136567222729e+06,-76.171978739939,960.8088685358521,884.636889795913,38,32,71.90138492561366,888.9074836102384,16,16
2025-06-07 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,111704.72578845332,34921.62011624231,-2.8832380960007966e+06,5.572490026333732e+06,2.689251930332933e+06,-4349.052348475932,4041.228668974976,-307.8236795009566,42,36,269.98704367442866,3771.2416253005467,12,24
2025-06-06 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,159138.23788509783,29252.467070389583,-2.8788890436523207e+06,5.568448797664757e+06,2.689559754012434e+06,-5666.01187768311,25519.681324881712,19853.669447198605,52,36,1559.3009504128345,23960.38037446888,11,25
2025-06-05 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,143213.21460286996,34315.236170500975,-2.8732230317746378e+06,5.542929116339875e+06,2.6697060845652353e+06,-3894.909898658925,868.7148557500377,-3026.1950429088874,36,32,732.6656582806871,136.04919746935073,18,14
2025-06-04 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,155809.8668586176,23395.020292035024,-2.869328121875979e+06,5.542060401484125e+06,2.672732279608144e+06,-2920.3608195125394,26423.878995501625,23503.518175989087,32,27,22.112582914028913,26401.766412587596,10,17
2025-06-03 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,160869.96272535893,26092.677330692564,-2.8664077610564665e+06,5.515636522488624e+06,2.649228761432155e+06,-1565.6782549202276,11945.925786045587,10380.24753112536,54,47,7023.543895511857,4922.381890533731,24,23
2025-06-02 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,151312.96159266218,22546.07986092342,-2.8648420828015464e+06,5.5036905967025785e+06,2.6388485139010297e+06,-4109.011658818953,5021.016514594295,912.0048557753416,49,46,128.69958135264451,4892.316933241651,21,25
2025-06-01 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,160223.75645738625,22684.858009227217,-2.8607330711427275e+06,5.498669580187984e+06,2.6379365090452544e+06,-1827.6912302930273,920.0317434280477,-907.6594868649796,39,41,84.0785972602087,835.9531461678388,24,17
2025-05-31 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,192293.66364745024,24458.94458402979,-2.8589053799124346e+06,5.497749548444556e+06,2.6388441685321196e+06,-5025.780239663994,96.75091500323211,-4929.029324660762,39,28,18.58246763882293,78.1684473644092,15,13
2025-05-30 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,205723.86252108638,25134.099563916767,-2.8538795996727706e+06,5.497652797529553e+06,2.64377319785678e+06,-6142.317274983046,34757.78756577621,28615.470290793164,46,37,142.91811000826155,34614.86945576795,10,27
2025-05-29 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,201694.29458628234,29562.14881193573,-2.8477372823977876e+06,5.462895009963777e+06,2.615157727565987e+06,-2354.5380932625826,72229.86418286202,69875.32608959943,58,35,742.0985104334077,71487.76567242862,12,23
2025-05-28 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,131276.13717150345,27603.703604638125,-2.845382744304525e+06,5.390665145780914e+06,2.5452824014763874e+06,-4958.116476980603,40695.60259636793,35737.48611938732,53,29,62.132084251565445,40633.470512116364,17,12
2025-05-27 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,119120.33611971402,27529.688929255466,-2.8404246278275447e+06,5.349969543184547e+06,2.509544915357e+06,-2423.0186996194407,889.3048607822466,-1533.713838837194,100,40,63.898973904669916,825.4058868775767,22,18
2025-05-26 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,120692.12777949625,23501.013121997912,-2.8380016091279252e+06,5.349080238323765e+06,2.5110786291958373e+06,-4454.236745076661,5759.360055640367,1305.1233105637066,47,46,5053.644721792188,705.7153338481813,28,18
2025-05-25 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,119408.5996771962,22810.841310494812,-2.8335473723828485e+06,5.343320878268125e+06,2.5097735058852737e+06,-150.87669460784957,650.6368671348288,499.7601725269792,34,61,115.51717404385042,535.1196930909782,32,29
2025-05-24 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,119151.59809923219,22752.75677277963,-2.8333964956882405e+06,5.34267024140099e+06,2.509273745712747e+06,-5462.758464038132,2329.1972182730096,-3133.5612457651223,65,43,266.3615430756835,2062.8356751973265,26,17
2025-05-23 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,122512.18720971943,23413.778489781114,-2.8279337372242026e+06,5.340341044182717e+06,2.512407306958512e+06,-237.99862524959252,7220.433302115777,6982.434676866184,36,43,579.5834944279295,6640.8498076878495,17,26
2025-05-22 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,126870.09292349484,23285.321775889686,-2.827695738598953e+06,5.333120610880601e+06,2.505424872281646e+06,-6116.612504587742,5488.318420622166,-628.2940839655757,55,35,5011.7811609080745,476.5372597140897,11,24
2025-05-21 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,133704.38632287158,25710.347263949803,-2.8215791260943655e+06,5.327632292459979e+06,2.5060531663656114e+06,-2621.4716000966528,19602.77736605477,16981.305765958117,29,37,5005.500591155592,14597.276774899176,18,19
2025-05-20 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,131962.69941028004,24663.49520668824,-2.818957654494269e+06,5.308029515093924e+06,2.4890718605996533e+06,-3998.3362730365134,19491.109742450335,15492.773469413822,51,40,525.3630717957099,18965.746670654622,21,19
2025-05-19 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,133191.94317620105,24453.876731217722,-2.8149593182212324e+06,5.288538405351473e+06,2.4735790871302397e+06,-1259.8463774768193,4804.30103167219,3544.454654195371,46,43,334.1772381985063,4470.123793473685,23,20
2025-05-18 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,144045.67770918796,24153.1512046912,-2.8136994718437553e+06,5.283734104319801e+06,2.4700346324760444e+06,-9470.088845304223,230.70300835368425,-9239.385836950538,73,77,48.941453000739706,181.7615553529445,49,28
2025-05-17 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,173605.71409842823,31235.21021611272,-2.804229382998451e+06,5.283503401311447e+06,2.479274018312995e+06,-134.40878165783081,1830.6538762485957,1696.245094590765,47,59,92.7942222152017,1737.859654033395,36,23
2025-05-16 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,167975.3429988121,31214.59952693122,-2.804094974216793e+06,5.281672747435198e+06,2.477577773218404e+06,-1040.9089863244706,22567.340957773198,21526.43197144873,62,98,60.215483639368415,22507.125474133823,54,44
2025-05-15 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,147498.88401523622,31412.617927466046,-2.8030540652304688e+06,5.259105406477425e+06,2.456051341246955e+06,-3580.388169455089,29393.801268153322,25813.413098698235,63,73,92.53463070083401,29301.2666374525,48,25
2025-05-14 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,121703.45771898597,32479.60318602012,-2.799473677061014e+06,5.229711605209272e+06,2.430237928148257e+06,-4417.1009341464005,2089.3484438423257,-2327.752490304075,83,60,1446.603046461627,642.7453973806989,27,33
2025-05-13 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,124057.50200711662,34181.51670916548,-2.7950565761268674e+06,5.22762225676543e+06,2.432565680638561e+06,-7317.75891860822,994.1564648054439,-6323.602453802776,95,32,133.73289719300507,860.4235676124388,14,18
2025-05-12 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,146001.57306828175,33893.14028648195,-2.7877388172082594e+06,5.226628100300624e+06,2.4388892830923637e+06,-6926.625936546362,1549.0060105285063,-5377.6199260178555,90,33,121.4897,1427.516310528507,10,23
2025-05-11 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,165003.43637313144,34528.30607374632,-2.780812191271713e+06,5.225079094290095e+06,2.4442669030183814e+06,-2616.5220111781373,2916.1427856166742,299.62077443853696,81,45,47.71658985782173,2868.4261957588524,14,31
2025-05-10 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,180025.7568153031,28216.175048849982,-2.778195669260535e+06,5.222162951504479e+06,2.443967282243943e+06,-2732.3328899654016,11025.26925094159,8292.93636097619,72,40,288.857,10736.41225094159,10,30
2025-05-09 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,196250.15347139828,25497.22009997278,-2.7754633363705697e+06,5.211137682253538e+06,2.4356743458829666e+06,-64005.715215253294,3977.6465643381707,-60028.06865091513,81,42,71.50840523426112,3906.1381591039094,12,30
2025-05-08 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,256943.5379880155,83071.3189117499,-2.7114576211553165e+06,5.207160035689199e+06,2.495702414533882e+06,-152.12602091464976,96904.93006593654,96752.80404502188,34,47,2568.4421771668494,94336.48788876967,18,29
2025-05-07 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,89174.23706375196,83056.63179039749,-2.7113054951344016e+06,5.110255105623263e+06,2.39894961048886e+06,-5.40145815681561,1374.9376249522782,1369.5361667954626,13,38,77.09688198106147,1297.840742971216,21,17
2025-05-06 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,89069.82524994209,78003.54629138106,-2.711300093676245e+06,5.108880167998311e+06,2.3975800743220644e+06,-52.21502090339457,9049.505399756667,8997.290378853271,29,38,8402.822032930351,646.6833668263158,13,25
2025-05-05 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,91463.50947770383,70578.14266291825,-2.7112478786553415e+06,5.099830662598554e+06,2.388582783943211e+06,-3217.4460522788077,1849.6296305982712,-1367.8164216805365,33,37,29.212062475728736,1820.4175681225424,18,19
2025-05-04 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,98727.50917006796,67164.81120135498,-2.7080304326030626e+06,5.097981032967956e+06,2.389950600364892e+06,-3044.2004686876317,33647.222613465754,30603.022144778122,35,37,33.06206269743603,33614.16055076831,19,18
2025-05-03 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,68146.47005429775,68184.19666577927,-2.704986232134375e+06,5.06433381035449e+06,2.3593475782201136e+06,-3092.1523017975346,2157.976891202248,-934.1754105952864,72,46,20.139769313129563,2137.8371218891184,29,17
2025-05-02 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,70738.42840016888,66244.74272473015,-2.701894079832577e+06,5.062175833463288e+06,2.360281753630709e+06,-2055.311500339515,934.4448470060112,-1120.866653333504,44,46,280.4350054472325,654.0098415587787,28,18
2025-05-01 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,58509.62212514627,64232.19266438524,-2.699838768332238e+06,5.061241388616282e+06,2.3614026202840423e+06,-2468.891253190665,1368.754769205377,-1100.136483985288,51,47,23.546952182211,1345.2078170231662,24,23
2025-04-30 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,59704.99731602614,65517.45848422754,-2.6973698770790473e+06,5.059872633847076e+06,2.362502756768028e+06,-2520.416208587017,497.7690920490526,-2022.6471165379644,41,35,59.67377781245132,438.0953142366012,20,15
2025-04-29 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,61767.266352885345,65975.17548937254,-2.69484946087046e+06,5.059374864755027e+06,2.364525403884566e+06,-1701.6834538578462,115.18433189005684,-1586.4991219677893,43,41,66.6636255693075,48.52070632074933,18,23
2025-04-28 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,57349.479798478955,64471.40092424001,-2.6931477774166022e+06,5.059259680423137e+06,2.3661119030065336e+06,-6087.76399819984,12038.27490919731,5950.510910997469,29,47,390.21090077238335,11648.064008424926,20,27
2025-04-27 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,51794.95840938926,70113.61890938922,-2.6870600134184025e+06,5.047221405513939e+06,2.360161392095536e+06,-29045.391624412787,2989.2349701157664,-26056.15665429702,28,38,42.04647432815459,2947.1884957876114,13,25
2025-04-26 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,77867.7447096516,98081.04029484162,-2.6580146217939896e+06,5.044232170543823e+06,2.386217548749833e+06,-1664.4879142841048,13567.792140408947,11903.304226124841,37,39,160.4500003694497,13407.342140039498,22,17
2025-04-25 00:00:00.000 UTC,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,66038.4765934747,96517.00611938494,-2.6563501338797053e+06,5.030664378403414e+06,2.3743142445237082e+06,-792.3460211776295,4113.414582422018,3321.068561244388,27,56,346.55048192586946,3766.8641004961482,30,26
