timestamp,daily_apr,avg_7day_apr,avg_30day_apr,all_time_apr,oracle_rate,dex_rate,nav_ratio,premium_or_discount,premium_or_discount_perc,cum_withdraw,cum_deposit,cum_netflow,withdraw,deposit,daily_netflow,withdrawers,depositors,first_time_deposits,repeat_deposits,first_time_depositors,repeat_depositors,addresses,token_balance_usd,active_address,balance_tracked,num_month,month_change,total_unique_holders,holder_weighted_retention_rate,holder_month_1_retention,holder_month_2_retention,holder_month_3_retention,holder_month_4_retention,holder_month_5_retention,holder_month_6_retention,holder_month_12_retention,deposit_weighted_retention_rate,deposit_week_1_retention,deposit_week_2_retention,deposit_week_3_retention,deposit_week_4_retention,deposit_week_8_retention,deposit_week_12_retention,liquid_weighted_retention_rate,liquid_week_1_retention,liquid_week_2_retention,liquid_week_3_retention,liquid_week_4_retention,liquid_week_8_retention,liquid_week_12_retention,future_apr_change,future_apr_change_pct,target_label
2025-08-20 00:00:00+00:00,0.025629469336697158,0.025967531893176,0.025626830432691913,0,1.0749446123846795,1.0725528861176854,0.9977750237180237,-0.002391726266994132,-0.0022249762819763117,-3427710.282770255,6265539.559713646,2837829.2769433907,-41025.84482059306,269.5303661670815,-40756.31445442598,58,41,42.70114769041983,226.82921847666177,16,25,67775,8442042744.847557,135550,131.8279459631,40165,-3.370543232449598,315975,0.5745893719806764,0.8486956521739131,0.7530434782608696,0.6939130434782609,0.6104347826086957,0.5791304347826087,0.5443478260869565,0.0,0.6598253979518821,0.9125621313956686,0.7918062305753746,0.7787620448529534,0.7389583635701347,0.6032251938216179,0.0,0.5358317373986616,0.967669974078764,0.7147802317145927,0.6970409906089715,0.5558874090034621,0.4853273660209565,0.0,-0.00012165846347840167,-0.004685022203067834,0
2025-08-21 00:00:00+00:00,0.024694462441508844,0.0258458734296976,0.02564767507192926,0,1.0750236014648065,1.0723942731512675,0.9975541668946093,-0.0026293283135390144,-0.0024458331053907488,-3429069.007875868,6265668.791631097,2836599.783755229,-1358.7251056131267,129.23191745141418,-1229.4931881617126,37,34,77.31866674312623,51.913250708288,17,17,67775,8442042744.847557,135550,131.8279459631,40165,-3.370543232449598,315975,0.5745893719806764,0.8486956521739131,0.7530434782608696,0.6939130434782609,0.6104347826086957,0.5791304347826087,0.5443478260869565,0.0,0.6598253979518821,0.9125621313956686,0.7918062305753746,0.7787620448529534,0.7389583635701347,0.6032251938216179,0.0,0.5358317373986616,0.967669974078764,0.7147802317145927,0.6970409906089715,0.5558874090034621,0.4853273660209565,0.0,-0.00027540884422039974,-0.010655814939647101,0
2025-08-22 00:00:00+00:00,0.02666931243686092,0.0255704645854772,0.025697466949031727,0,1.0751058590210834,1.071992184487916,0.9971038437684615,-0.0031136745331674653,-0.0028961562315385023,-3430054.285975485,6266340.05605535,2836285.7700798656,-985.2780996170496,671.264424253699,-314.0136753633508,32,32,33.399865805331586,637.8645584483672,15,17,67775,8442042744.847557,135550,131.8279459631,40165,-3.370543232449598,315975,0.5745893719806764,0.8486956521739131,0.7530434782608696,0.6939130434782609,0.6104347826086957,0.5791304347826087,0.5443478260869565,0.0,0.6598253979518821,0.9125621313956686,0.7918062305753746,0.7787620448529534,0.7389583635701347,0.6032251938216179,0.0,0.5358317373986616,0.967669974078764,0.7147802317145927,0.6970409906089715,0.5558874090034621,0.4853273660209565,0.0,0.0008037446861532994,0.03143254137861023,1
2025-08-23 00:00:00+00:00,0.029729911991900684,0.0263742092716305,0.025773382482986357,0,1.0751991446739437,1.0720167516447536,0.9970401827001498,-0.0031823930291901004,-0.002959817299850222,-3430986.054031185,6266476.344922918,2835490.290891734,-931.7680556997086,136.2888675680536,-795.4791881316551,53,30,1.970951361868416,134.31791620618517,12,18,67775,8442042744.847557,135550,131.8279459631,40165,-3.370543232449598,315975,0.5745893719806764,0.8486956521739131,0.7530434782608696,0.6939130434782609,0.6104347826086957,0.5791304347826087,0.5443478260869565,0.0,0.6598253979518821,0.9125621313956686,0.7918062305753746,0.7787620448529534,0.7389583635701347,0.6032251938216179,0.0,0.5358317373986616,0.967669974078764,0.7147802317145927,0.6970409906089715,0.5558874090034621,0.4853273660209565,0.0,-0.0001453793949589971,-0.005512180231138717,0
2025-08-24 00:00:00+00:00,0.023209297617377347,0.0262288298766715,0.025752976266511345,0,1.0752492628125452,1.0717971001055255,0.9967894302963857,-0.003452162707019646,-0.003210569703614373,-3431113.676348916,6266885.059690474,2835771.3833415587,-127.62231773075932,408.71476755573434,281.092449824975,31,42,174.0952583746699,234.61950918106447,23,19,67775,8442042744.847557,135550,131.8279459631,40165,-3.370543232449598,315975,0.5745893719806764,0.8486956521739131,0.7530434782608696,0.6939130434782609,0.6104347826086957,0.5791304347826087,0.5443478260869565,0.0,0.6598253979518821,0.9125621313956686,0.7918062305753746,0.7787620448529534,0.7389583635701347,0.6032251938216179,0.0,0.5358317373986616,0.967669974078764,0.7147802317145927,0.6970409906089715,0.5558874090034621,0.4853273660209565,0.0,-0.00019762079163370208,-0.00753448753005449,0
2025-08-25 00:00:00+00:00,0.026671822431238452,0.0260312090850378,0.02576636279477017,0,1.0753314908150422,1.0716987115453533,0.99662171218762,-0.0036327792696888572,-0.0033782878123799855,-3434950.6815387267,6267207.76931496,2832257.0877762334,-3837.0051898107754,322.7096244856411,-3514.2955653251342,25,30,30.25339879139785,292.45622569424324,13,17,62318,8476632869.5121,124636,132.14133030510783,40165,-3.370543232449598,315975,0.5765765765765766,0.8108108108108109,0.7189189189189189,0.6414414414414414,0.5783783783783784,0.5585585585585585,0.5387387387387388,0.0,0.4785159174561527,0.9035090806059888,0.7146817939696292,0.6319257671691615,0.5171364113284191,0.3740265552687573,0.0,0.6834530700238474,0.928166414929276,0.8888927747069288,0.8557841053743368,0.7950483561684876,0.4785203915331923,0.0,0.00012945557063610141,0.0049730909622062005,1
2025-08-26 00:00:00+00:00,0.0256092769847861,0.0261606646556739,0.025777135565332912,0,1.0754120104276748,1.071550703280602,0.9964094625040154,-0.003861307147072779,-0.003590537495984629,-3435129.875776118,6267469.63276563,2832339.7569895126,-179.19423739157958,261.8634506707799,82.66921327920033,125,32,90.30451119404924,171.55893947673067,14,18,62318,8476632869.5121,124636,132.14133030510783,40165,-3.370543232449598,315975,0.5765765765765766,0.8108108108108109,0.7189189189189189,0.6414414414414414,0.5783783783783784,0.5585585585585585,0.5387387387387388,0.0,0.4785159174561527,0.9035090806059888,0.7146817939696292,0.6319257671691615,0.5171364113284191,0.3740265552687573,0.0,0.6834530700238474,0.928166414929276,0.8888927747069288,0.8557841053743368,0.7950483561684876,0.4785203915331923,0.0,-0.00011441768554970241,-0.0043736536152909535,0
2025-08-27 00:00:00+00:00,0.02486774088111548,0.0260462469701242,0.025802725762769336,0,1.0754901738596703,1.0720358799392753,0.996788167847226,-0.0034542939203949796,-0.0032118321527739918,-3435145.7306644996,6267922.254534003,2832776.523869504,-15.854888381625823,452.6217683731818,436.766879991556,23,35,278.5467261733307,174.0750421998511,19,16,62318,8476632869.5121,124636,132.14133030510783,40165,-3.370543232449598,315975,0.5765765765765766,0.8108108108108109,0.7189189189189189,0.6414414414414414,0.5783783783783784,0.5585585585585585,0.5387387387387388,0.0,0.4785159174561527,0.9035090806059888,0.7146817939696292,0.6319257671691615,0.5171364113284191,0.3740265552687573,0.0,0.6834530700238474,0.928166414929276,0.8888927747069288,0.8557841053743368,0.7950483561684876,0.4785203915331923,0.0,9.718616903680102e-05,0.003731292617638018,1
2025-08-28 00:00:00+00:00,0.024935050066479388,0.026143433139161,0.025755486026450173,0,1.0755436045725204,1.0709538766555016,0.9957326435697202,-0.004589727917018838,-0.00426735643027978,-3436593.989567117,6270034.018338794,2833440.028771677,-1448.2589026173016,2111.7638047901555,663.5049021728539,18,37,419.21576597211686,1692.5480388180383,17,20,62318,8476632869.5121,124636,132.14133030510783,40165,-3.370543232449598,315975,0.5765765765765766,0.8108108108108109,0.7189189189189189,0.6414414414414414,0.5783783783783784,0.5585585585585585,0.5387387387387388,0.0,0.4785159174561527,0.9035090806059888,0.7146817939696292,0.6319257671691615,0.5171364113284191,0.3740265552687573,0.0,0.6834530700238474,0.928166414929276,0.8888927747069288,0.8557841053743368,0.7950483561684876,0.4785203915331923,0.0,0.00014548229028130133,0.005564773742870795,1
2025-08-29 00:00:00+00:00,0.027501798713277518,0.0262889154294423,0.025930781393188794,0,1.0756357756430248,1.071142800539182,0.9958229586579558,-0.004492975103842722,-0.004177041342044226,-3440495.4227425754,6271203.679823244,2830708.2570806686,-3901.433175458615,1169.6614844502972,-2731.771691008318,37,29,47.1926,1122.468884450297,11,18,62318,8476632869.5121,124636,132.14133030510783,40165,-3.370543232449598,315975,0.5765765765765766,0.8108108108108109,0.7189189189189189,0.6414414414414414,0.5783783783783784,0.5585585585585585,0.5387387387387388,0.0,0.4785159174561527,0.9035090806059888,0.7146817939696292,0.6319257671691615,0.5171364113284191,0.3740265552687573,0.0,0.6834530700238474,0.928166414929276,0.8888927747069288,0.8557841053743368,0.7950483561684876,0.4785203915331923,0.0,-0.0007924681945590019,-0.03014457544610137,0
2025-08-30 00:00:00+00:00,0.02465653423367838,0.0254964472348833,0.025854242667206706,0,1.0757146234707988,1.0716222712407086,0.9961956896924147,-0.0040923522300901904,-0.0038043103075852914,-3446172.859835881,6271278.231699931,2825105.3718640506,-5677.437093305276,74.55187668716651,-5602.88521661811,48,29,8.044640620410062,66.50723606675645,16,13,62318,8476632869.5121,124636,132.14133030510783,40165,-3.370543232449598,315975,0.5765765765765766,0.8108108108108109,0.7189189189189189,0.6414414414414414,0.5783783783783784,0.5585585585585585,0.5387387387387388,0.0,0.4785159174561527,0.9035090806059888,0.7146817939696292,0.6319257671691615,0.5171364113284191,0.3740265552687573,0.0,0.6834530700238474,0.928166414929276,0.8888927747069288,0.8557841053743368,0.7950483561684876,0.4785203915331923,0.0,0.0002463514430309996,0.009662187078909984,1
